word,video_file,landmarks_file,landmarks_hands_only_file,num_frames,avg_landmarks,valid_frame_ratio,signer_id,avg_hands_detected,both_hands_ratio,one_hand_ratio,no_hand_ratio,quality_score,status
NO,data/raw_videos/NO/NO_rep_1_110556.mp4,data/landmarks/NO/NO_rep_1_110556.npy,data/landmarks_hands_only/NO/NO_rep_1_110556.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
BANIO,data/raw_videos/BANIO/BANIO_rep_0_105011.mp4,data/landmarks/BANIO/BANIO_rep_0_105011.npy,data/landmarks_hands_only/BANIO/BANIO_rep_0_105011.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT
NO,data/raw_videos/NO/NO_rep_1_115955.mp4,data/landmarks/NO/NO_rep_1_115955.npy,data/landmarks_hands_only/NO/NO_rep_1_115955.npy,60,52.25,0.9166666666666666,0,0.9166666666666666,0.0,0.9166666666666666,0.0833333333333333,0.962962962962963,ACCEPT
YO,data/raw_videos/YO/YO_rep_1_114947.mp4,data/landmarks/YO/YO_rep_1_114947.npy,data/landmarks_hands_only/YO/YO_rep_1_114947.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_2_114055 copy.mp4,data/landmarks/AYUDA/AYUDA_rep_2_114055 copy.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_2_114055 copy.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0,1.0,ACCEPT
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_113638.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_113638.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_113638.npy,60,72.55,0.9666666666666668,0,1.8833333333333333,0.9166666666666666,0.05,0.0333333333333333,0.9690833333333332,ACCEPT
BANIO,data/raw_videos/BANIO/BANIO_rep_1_105508.mp4,data/landmarks/BANIO/BANIO_rep_1_105508.npy,data/landmarks_hands_only/BANIO/BANIO_rep_1_105508.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT
HOLA,data/raw_videos/HOLA/HOLA_rep_0_114540.mp4,data/landmarks/HOLA/HOLA_rep_0_114540.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_114540.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT
YO,data/raw_videos/YO/YO_rep_3_112322.mp4,data/landmarks/YO/YO_rep_3_112322.npy,data/landmarks_hands_only/YO/YO_rep_3_112322.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT
SI,data/raw_videos/SI/SI_rep_0_120155.mp4,data/landmarks/SI/SI_rep_0_120155.npy,data/landmarks_hands_only/SI/SI_rep_0_120155.npy,60,51.9,0.9,0,0.9,0.0,0.9,0.1,0.9555555555555556,ACCEPT
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_121216.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_121216.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_121216.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0,1.0,ACCEPT
BANIO,data/raw_videos/BANIO/BANIO_rep_2_105036.mp4,data/landmarks/BANIO/BANIO_rep_2_105036.npy,data/landmarks_hands_only/BANIO/BANIO_rep_2_105036.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_0_112613.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_0_112613.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_0_112613.npy,60,53.65,0.95,0,0.9833333333333332,0.0333333333333333,0.9166666666666666,0.05,0.9842592592592592,ACCEPT
COMER,data/raw_videos/COMER/COMER_rep_1_140703.mp4,data/landmarks/COMER/COMER_rep_1_140703.npy,data/landmarks_hands_only/COMER/COMER_rep_1_140703.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
BANIO,data/raw_videos/BANIO/BANIO_rep_2_115444.mp4,data/landmarks/BANIO/BANIO_rep_2_115444.npy,data/landmarks_hands_only/BANIO/BANIO_rep_2_115444.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
TU,data/raw_videos/TU/TU_rep_3_111704.mp4,data/landmarks/TU/TU_rep_3_111704.npy,data/landmarks_hands_only/TU/TU_rep_3_111704.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_2_120507.mp4,data/landmarks/AYUDA/AYUDA_rep_2_120507.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_2_120507.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0,1.0,ACCEPT
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_0_124137.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_0_124137.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_0_124137.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
SI,data/raw_videos/SI/SI_rep_2_110817.mp4,data/landmarks/SI/SI_rep_2_110817.npy,data/landmarks_hands_only/SI/SI_rep_2_110817.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
TU,data/raw_videos/TU/TU_rep_1_115144.mp4,data/landmarks/TU/TU_rep_1_115144.npy,data/landmarks_hands_only/TU/TU_rep_1_115144.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
HOLA,data/raw_videos/HOLA/HOLA_rep_2_110244.mp4,data/landmarks/HOLA/HOLA_rep_2_110244.npy,data/landmarks_hands_only/HOLA/HOLA_rep_2_110244.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_121029.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_121029.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_121029.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0,1.0,ACCEPT
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_3_113716.mp4,data/landmarks/GRACIAS/GRACIAS_rep_3_113716.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_3_113716.npy,60,72.55,0.95,0,1.8833333333333333,0.9333333333333332,0.0166666666666666,0.05,0.9690833333333332,ACCEPT
YO,data/raw_videos/YO/YO_rep_2_125359.mp4,data/landmarks/YO/YO_rep_2_125359.npy,data/landmarks_hands_only/YO/YO_rep_2_125359.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT
YO,data/raw_videos/YO/YO_rep_3_112203.mp4,data/landmarks/YO/YO_rep_3_112203.npy,data/landmarks_hands_only/YO/YO_rep_3_112203.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_121023.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_121023.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_121023.npy,60,72.9,0.9833333333333332,0,1.9,0.9166666666666666,0.0666666666666666,0.0166666666666666,0.9735,ACCEPT
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_0_120525.mp4,data/landmarks/AYUDA/AYUDA_rep_0_120525.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_0_120525.npy,60,73.25,0.9833333333333332,0,1.9166666666666667,0.9333333333333332,0.05,0.0166666666666666,0.9779166666666664,ACCEPT
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_1_143220.mp4,data/landmarks/AYUDA/AYUDA_rep_1_143220.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_1_143220.npy,60,72.9,1.0,0,1.9,0.9,0.1,0.0,0.9735,ACCEPT
COMER,data/raw_videos/COMER/COMER_rep_0_140849.mp4,data/landmarks/COMER/COMER_rep_0_140849.npy,data/landmarks_hands_only/COMER/COMER_rep_0_140849.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
TU,data/raw_videos/TU/TU_rep_2_125739.mp4,data/landmarks/TU/TU_rep_2_125739.npy,data/landmarks_hands_only/TU/TU_rep_2_125739.npy,60,52.25,0.9166666666666666,0,0.9166666666666666,0.0,0.9166666666666666,0.0833333333333333,0.962962962962963,ACCEPT
HOLA,data/raw_videos/HOLA/HOLA_rep_2_121630.mp4,data/landmarks/HOLA/HOLA_rep_2_121630.npy,data/landmarks_hands_only/HOLA/HOLA_rep_2_121630.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_1_120501 copy.mp4,data/landmarks/AYUDA/AYUDA_rep_1_120501 copy.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_1_120501 copy.npy,60,74.3,1.0,0,1.9666666666666663,0.9666666666666668,0.0333333333333333,0.0,0.9911666666666666,ACCEPT
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_112714.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_112714.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_112714.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT
COMER,data/raw_videos/COMER/COMER_rep_0_115728.mp4,data/landmarks/COMER/COMER_rep_0_115728.npy,data/landmarks_hands_only/COMER/COMER_rep_0_115728.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
YO,data/raw_videos/YO/YO_rep_1_125220.mp4,data/landmarks/YO/YO_rep_1_125220.npy,data/landmarks_hands_only/YO/YO_rep_1_125220.npy,60,51.55,0.8833333333333333,0,0.8833333333333333,0.0,0.8833333333333333,0.1166666666666666,0.948148148148148,ACCEPT
HOLA,data/raw_videos/HOLA/HOLA_rep_3_110250.mp4,data/landmarks/HOLA/HOLA_rep_3_110250.npy,data/landmarks_hands_only/HOLA/HOLA_rep_3_110250.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT
TU,data/raw_videos/TU/TU_rep_3_115238.mp4,data/landmarks/TU/TU_rep_3_115238.npy,data/landmarks_hands_only/TU/TU_rep_3_115238.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
YO,data/raw_videos/YO/YO_rep_1_112309.mp4,data/landmarks/YO/YO_rep_1_112309.npy,data/landmarks_hands_only/YO/YO_rep_1_112309.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT
COMER,data/raw_videos/COMER/COMER_rep_2_140755.mp4,data/landmarks/COMER/COMER_rep_2_140755.npy,data/landmarks_hands_only/COMER/COMER_rep_2_140755.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT
COMER,data/raw_videos/COMER/COMER_rep_3_105724.mp4,data/landmarks/COMER/COMER_rep_3_105724.npy,data/landmarks_hands_only/COMER/COMER_rep_3_105724.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_121152.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_121152.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_121152.npy,60,74.65,1.0,0,1.9833333333333336,0.9833333333333332,0.0166666666666666,0.0,0.9955833333333334,ACCEPT
BANIO,data/raw_videos/BANIO/BANIO_rep_0_143914.mp4,data/landmarks/BANIO/BANIO_rep_0_143914.npy,data/landmarks_hands_only/BANIO/BANIO_rep_0_143914.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
TU,data/raw_videos/TU/TU_rep_0_125759.mp4,data/landmarks/TU/TU_rep_0_125759.npy,data/landmarks_hands_only/TU/TU_rep_0_125759.npy,60,51.55,0.8833333333333333,0,0.8833333333333333,0.0,0.8833333333333333,0.1166666666666666,0.948148148148148,ACCEPT
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_120910.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_120910.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_120910.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
TU,data/raw_videos/TU/TU_rep_2_115121.mp4,data/landmarks/TU/TU_rep_2_115121.npy,data/landmarks_hands_only/TU/TU_rep_2_115121.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
SI,data/raw_videos/SI/SI_rep_1_154244.mp4,data/landmarks/SI/SI_rep_1_154244.npy,data/landmarks_hands_only/SI/SI_rep_1_154244.npy,60,50.85,0.85,0,0.85,0.0,0.85,0.15,0.9333333333333332,ACCEPT
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_2_114312 copy.mp4,data/landmarks/AYUDA/AYUDA_rep_2_114312 copy.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_2_114312 copy.npy,60,73.6,0.9666666666666668,0,1.9333333333333331,0.9666666666666668,0.0,0.0333333333333333,0.9823333333333332,ACCEPT
SI,data/raw_videos/SI/SI_rep_2_120213.mp4,data/landmarks/SI/SI_rep_2_120213.npy,data/landmarks_hands_only/SI/SI_rep_2_120213.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT
YO,data/raw_videos/YO/YO_rep_2_112032.mp4,data/landmarks/YO/YO_rep_2_112032.npy,data/landmarks_hands_only/YO/YO_rep_2_112032.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT
TU,data/raw_videos/TU/TU_rep_3_111432.mp4,data/landmarks/TU/TU_rep_3_111432.npy,data/landmarks_hands_only/TU/TU_rep_3_111432.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_2_124452.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_2_124452.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_2_124452.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT
COMER,data/raw_videos/COMER/COMER_rep_2_105823.mp4,data/landmarks/COMER/COMER_rep_2_105823.npy,data/landmarks_hands_only/COMER/COMER_rep_2_105823.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
TU,data/raw_videos/TU/TU_rep_0_111638.mp4,data/landmarks/TU/TU_rep_0_111638.npy,data/landmarks_hands_only/TU/TU_rep_0_111638.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT
BANIO,data/raw_videos/BANIO/BANIO_rep_1_105017.mp4,data/landmarks/BANIO/BANIO_rep_1_105017.npy,data/landmarks_hands_only/BANIO/BANIO_rep_1_105017.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_113507.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_113507.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_113507.npy,60,71.5,0.9666666666666668,0,1.8333333333333333,0.8666666666666667,0.1,0.0333333333333333,0.9558333333333332,ACCEPT
YO,data/raw_videos/YO/YO_rep_0_125510.mp4,data/landmarks/YO/YO_rep_0_125510.npy,data/landmarks_hands_only/YO/YO_rep_0_125510.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_2_143329.mp4,data/landmarks/AYUDA/AYUDA_rep_2_143329.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_2_143329.npy,60,73.6,1.0,0,1.9333333333333331,0.9333333333333332,0.0666666666666666,0.0,0.9823333333333332,ACCEPT
COMER,data/raw_videos/COMER/COMER_rep_2_105717.mp4,data/landmarks/COMER/COMER_rep_2_105717.npy,data/landmarks_hands_only/COMER/COMER_rep_2_105717.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT
SI,data/raw_videos/SI/SI_rep_2_120300.mp4,data/landmarks/SI/SI_rep_2_120300.npy,data/landmarks_hands_only/SI/SI_rep_2_120300.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT
NO,data/raw_videos/NO/NO_rep_0_154517.mp4,data/landmarks/NO/NO_rep_0_154517.npy,data/landmarks_hands_only/NO/NO_rep_0_154517.npy,60,50.5,0.8333333333333334,0,0.8333333333333334,0.0,0.8333333333333334,0.1666666666666666,0.925925925925926,ACCEPT
YO,data/raw_videos/YO/YO_rep_0_112100.mp4,data/landmarks/YO/YO_rep_0_112100.npy,data/landmarks_hands_only/YO/YO_rep_0_112100.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_0_120757.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_0_120757.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_0_120757.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT
SI,data/raw_videos/SI/SI_rep_2_154051.mp4,data/landmarks/SI/SI_rep_2_154051.npy,data/landmarks_hands_only/SI/SI_rep_2_154051.npy,60,50.5,0.8333333333333334,0,0.8333333333333334,0.0,0.8333333333333334,0.1666666666666666,0.925925925925926,ACCEPT
HOLA,data/raw_videos/HOLA/HOLA_rep_1_121412.mp4,data/landmarks/HOLA/HOLA_rep_1_121412.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_121412.npy,60,51.55,0.8833333333333333,0,0.8833333333333333,0.0,0.8833333333333333,0.1166666666666666,0.948148148148148,ACCEPT
BANIO,data/raw_videos/BANIO/BANIO_rep_2_143902.mp4,data/landmarks/BANIO/BANIO_rep_2_143902.npy,data/landmarks_hands_only/BANIO/BANIO_rep_2_143902.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT
NO,data/raw_videos/NO/NO_rep_0_110438.mp4,data/landmarks/NO/NO_rep_0_110438.npy,data/landmarks_hands_only/NO/NO_rep_0_110438.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
TU,data/raw_videos/TU/TU_rep_0_115109.mp4,data/landmarks/TU/TU_rep_0_115109.npy,data/landmarks_hands_only/TU/TU_rep_0_115109.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT
YO,data/raw_videos/YO/YO_rep_1_112144.mp4,data/landmarks/YO/YO_rep_1_112144.npy,data/landmarks_hands_only/YO/YO_rep_1_112144.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_3_114108.mp4,data/landmarks/AYUDA/AYUDA_rep_3_114108.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_3_114108.npy,60,74.65,1.0,0,1.9833333333333336,0.9833333333333332,0.0166666666666666,0.0,0.9955833333333334,ACCEPT
BANIO,data/raw_videos/BANIO/BANIO_rep_2_105143.mp4,data/landmarks/BANIO/BANIO_rep_2_105143.npy,data/landmarks_hands_only/BANIO/BANIO_rep_2_105143.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT
NO,data/raw_videos/NO/NO_rep_1_110444.mp4,data/landmarks/NO/NO_rep_1_110444.npy,data/landmarks_hands_only/NO/NO_rep_1_110444.npy,60,54.35,0.95,0,1.0166666666666666,0.0666666666666666,0.8833333333333333,0.05,0.9875,ACCEPT
HOLA,data/raw_videos/HOLA/HOLA_rep_2_114458.mp4,data/landmarks/HOLA/HOLA_rep_2_114458.npy,data/landmarks_hands_only/HOLA/HOLA_rep_2_114458.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT
NO,data/raw_videos/NO/NO_rep_3_110614.mp4,data/landmarks/NO/NO_rep_3_110614.npy,data/landmarks_hands_only/NO/NO_rep_3_110614.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_113346.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_113346.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_113346.npy,60,74.3,0.9833333333333332,0,1.9666666666666663,0.9833333333333332,0.0,0.0166666666666666,0.9911666666666664,ACCEPT
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_3_123848.mp4,data/landmarks/GRACIAS/GRACIAS_rep_3_123848.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_3_123848.npy,60,73.6,1.0,0,1.9333333333333331,0.9333333333333332,0.0666666666666666,0.0,0.9823333333333332,ACCEPT
SI,data/raw_videos/SI/SI_rep_0_120235.mp4,data/landmarks/SI/SI_rep_0_120235.npy,data/landmarks_hands_only/SI/SI_rep_0_120235.npy,60,54.7,1.0,0,1.0333333333333334,0.0333333333333333,0.9666666666666668,0.0,1.0,ACCEPT
HOLA,data/raw_videos/HOLA/HOLA_rep_1_110046.mp4,data/landmarks/HOLA/HOLA_rep_1_110046.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_110046.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT
YO,data/raw_videos/YO/YO_rep_1_114919.mp4,data/landmarks/YO/YO_rep_1_114919.npy,data/landmarks_hands_only/YO/YO_rep_1_114919.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_0_143213.mp4,data/landmarks/AYUDA/AYUDA_rep_0_143213.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_0_143213.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0,1.0,ACCEPT
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_0_112532.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_0_112532.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_0_112532.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT
COMER,data/raw_videos/COMER/COMER_rep_0_105734.mp4,data/landmarks/COMER/COMER_rep_0_105734.npy,data/landmarks_hands_only/COMER/COMER_rep_0_105734.npy,60,52.25,0.9166666666666666,0,0.9166666666666666,0.0,0.9166666666666666,0.0833333333333333,0.962962962962963,ACCEPT
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_3_113513.mp4,data/landmarks/GRACIAS/GRACIAS_rep_3_113513.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_3_113513.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0,1.0,ACCEPT
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_3_113626.mp4,data/landmarks/GRACIAS/GRACIAS_rep_3_113626.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_3_113626.npy,60,73.95,0.9833333333333332,0,1.95,0.9666666666666668,0.0166666666666666,0.0166666666666666,0.98675,ACCEPT
