word,video_file,landmarks_file,landmarks_hands_only_file,num_frames,avg_landmarks,valid_frame_ratio,signer_id,avg_hands_detected,both_hands_ratio,one_hand_ratio,no_hand_ratio,quality_score,status,is_augmented,augmentation_type
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_112929.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_112929.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_112929.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,False,original
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_121023.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_121023.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_121023.npy,60,72.9,0.9833333333333332,0,1.9,0.9166666666666666,0.0666666666666666,0.0166666666666666,0.9735,ACCEPT,False,original
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_123828.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_123828.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_123828.npy,60,74.65,1.0,0,1.9833333333333336,0.9833333333333332,0.0166666666666666,0.0,0.9955833333333334,ACCEPT,False,original
YO,data/raw_videos/YO/YO_rep_1_112309.mp4,data/landmarks/YO/YO_rep_1_112309.npy,data/landmarks_hands_only/YO/YO_rep_1_112309.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,False,original
BANIO,data/raw_videos/BANIO/BANIO_rep_1_143855.mp4,data/landmarks/BANIO/BANIO_rep_1_143855_aug_0.npy,data/landmarks_hands_only/BANIO/BANIO_rep_1_143855_aug_0.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
COMER,data/raw_videos/COMER/COMER_rep_1_140822.mp4,data/landmarks/COMER/COMER_rep_1_140822_aug_0.npy,data/landmarks_hands_only/COMER/COMER_rep_1_140822_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
SI,data/raw_videos/SI/SI_rep_1_154135.mp4,data/landmarks/SI/SI_rep_1_154135.npy,data/landmarks_hands_only/SI/SI_rep_1_154135.npy,60,52.25,0.9166666666666666,0,0.9166666666666666,0.0,0.9166666666666666,0.0833333333333333,0.962962962962963,ACCEPT,False,original
NO,data/raw_videos/NO/NO_rep_0_110341.mp4,data/landmarks/NO/NO_rep_0_110341.npy,data/landmarks_hands_only/NO/NO_rep_0_110341.npy,60,52.25,0.9166666666666666,0,0.9166666666666666,0.0,0.9166666666666666,0.0833333333333333,0.962962962962963,ACCEPT,False,original
BANIO,data/raw_videos/BANIO/BANIO_rep_0_143842.mp4,data/landmarks/BANIO/BANIO_rep_0_143842.npy,data/landmarks_hands_only/BANIO/BANIO_rep_0_143842.npy,60,51.9,0.9,0,0.9,0.0,0.9,0.1,0.9555555555555556,ACCEPT,False,original
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_124439.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_124439_aug_0.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_124439_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
SI,data/raw_videos/SI/SI_rep_3_111331.mp4,data/landmarks/SI/SI_rep_3_111331.npy,data/landmarks_hands_only/SI/SI_rep_3_111331.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
HOLA,data/raw_videos/HOLA/HOLA_rep_1_110046.mp4,data/landmarks/HOLA/HOLA_rep_1_110046.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_110046.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
YO,data/raw_videos/YO/YO_rep_2_112113.mp4,data/landmarks/YO/YO_rep_2_112113_aug_0.npy,data/landmarks_hands_only/YO/YO_rep_2_112113_aug_0.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
YO,data/raw_videos/YO/YO_rep_0_125510.mp4,data/landmarks/YO/YO_rep_0_125510_aug_0.npy,data/landmarks_hands_only/YO/YO_rep_0_125510_aug_0.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
NO,data/raw_videos/NO/NO_rep_2_154620.mp4,data/landmarks/NO/NO_rep_2_154620.npy,data/landmarks_hands_only/NO/NO_rep_2_154620.npy,60,52.95,0.9166666666666666,0,0.95,0.0333333333333333,0.8833333333333333,0.0833333333333333,0.9694444444444446,ACCEPT,False,original
NO,data/raw_videos/NO/NO_rep_1_110416.mp4,data/landmarks/NO/NO_rep_1_110416.npy,data/landmarks_hands_only/NO/NO_rep_1_110416.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_121158.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_121158.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_121158.npy,60,73.6,0.9833333333333332,0,1.9333333333333331,0.95,0.0333333333333333,0.0166666666666666,0.9823333333333332,ACCEPT,False,original
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_0_120525.mp4,data/landmarks/AYUDA/AYUDA_rep_0_120525_aug_0.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_0_120525_aug_0.npy,60,73.25,0.9833333333333332,0,1.9166666666666667,0.9333333333333332,0.05,0.0166666666666666,0.9779166666666664,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
NO,data/raw_videos/NO/NO_rep_1_154431.mp4,data/landmarks/NO/NO_rep_1_154431_aug_0.npy,data/landmarks_hands_only/NO/NO_rep_1_154431_aug_0.npy,60,51.55,0.8833333333333333,0,0.8833333333333333,0.0,0.8833333333333333,0.1166666666666666,0.948148148148148,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_124258.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_124258.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_124258.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
BANIO,data/raw_videos/BANIO/BANIO_rep_1_105017.mp4,data/landmarks/BANIO/BANIO_rep_1_105017_aug_0.npy,data/landmarks_hands_only/BANIO/BANIO_rep_1_105017_aug_0.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
YO,data/raw_videos/YO/YO_rep_1_114947.mp4,data/landmarks/YO/YO_rep_1_114947_aug_0.npy,data/landmarks_hands_only/YO/YO_rep_1_114947_aug_0.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
HOLA,data/raw_videos/HOLA/HOLA_rep_3_121811.mp4,data/landmarks/HOLA/HOLA_rep_3_121811.npy,data/landmarks_hands_only/HOLA/HOLA_rep_3_121811.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
HOLA,data/raw_videos/HOLA/HOLA_rep_2_110244.mp4,data/landmarks/HOLA/HOLA_rep_2_110244_aug_0.npy,data/landmarks_hands_only/HOLA/HOLA_rep_2_110244_aug_0.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
BANIO,data/raw_videos/BANIO/BANIO_rep_2_143748.mp4,data/landmarks/BANIO/BANIO_rep_2_143748_aug_0.npy,data/landmarks_hands_only/BANIO/BANIO_rep_2_143748_aug_0.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_0_114011.mp4,data/landmarks/AYUDA/AYUDA_rep_0_114011.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_0_114011.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0,1.0,ACCEPT,False,original
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_3_112638.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_3_112638.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_3_112638.npy,60,58.2,1.0,0,1.2,0.2,0.8,0.0,1.0,ACCEPT,False,original
HOLA,data/raw_videos/HOLA/HOLA_rep_1_110011.mp4,data/landmarks/HOLA/HOLA_rep_1_110011_aug_0.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_110011_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
YO,data/raw_videos/YO/YO_rep_3_112322.mp4,data/landmarks/YO/YO_rep_3_112322_aug_0.npy,data/landmarks_hands_only/YO/YO_rep_3_112322_aug_0.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
HOLA,data/raw_videos/HOLA/HOLA_rep_1_121731.mp4,data/landmarks/HOLA/HOLA_rep_1_121731.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_121731.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT,False,original
COMER,data/raw_videos/COMER/COMER_rep_0_115728.mp4,data/landmarks/COMER/COMER_rep_0_115728.npy,data/landmarks_hands_only/COMER/COMER_rep_0_115728.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
BANIO,data/raw_videos/BANIO/BANIO_rep_2_105036.mp4,data/landmarks/BANIO/BANIO_rep_2_105036.npy,data/landmarks_hands_only/BANIO/BANIO_rep_2_105036.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT,False,original
TU,data/raw_videos/TU/TU_rep_1_125732.mp4,data/landmarks/TU/TU_rep_1_125732.npy,data/landmarks_hands_only/TU/TU_rep_1_125732.npy,60,51.2,0.8666666666666667,0,0.8666666666666667,0.0,0.8666666666666667,0.1333333333333333,0.9407407407407408,ACCEPT,False,original
NO,data/raw_videos/NO/NO_rep_3_110400.mp4,data/landmarks/NO/NO_rep_3_110400.npy,data/landmarks_hands_only/NO/NO_rep_3_110400.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
TU,data/raw_videos/TU/TU_rep_1_115213.mp4,data/landmarks/TU/TU_rep_1_115213.npy,data/landmarks_hands_only/TU/TU_rep_1_115213.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,False,original
BANIO,data/raw_videos/BANIO/BANIO_rep_0_143914.mp4,data/landmarks/BANIO/BANIO_rep_0_143914_aug_0.npy,data/landmarks_hands_only/BANIO/BANIO_rep_0_143914_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
BANIO,data/raw_videos/BANIO/BANIO_rep_0_105248.mp4,data/landmarks/BANIO/BANIO_rep_0_105248.npy,data/landmarks_hands_only/BANIO/BANIO_rep_0_105248.npy,60,52.25,0.9166666666666666,0,0.9166666666666666,0.0,0.9166666666666666,0.0833333333333333,0.962962962962963,ACCEPT,False,original
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_1_120532.mp4,data/landmarks/AYUDA/AYUDA_rep_1_120532.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_1_120532.npy,60,74.65,1.0,0,1.9833333333333336,0.9833333333333332,0.0166666666666666,0.0,0.9955833333333334,ACCEPT,False,original
HOLA,data/raw_videos/HOLA/HOLA_rep_3_110215.mp4,data/landmarks/HOLA/HOLA_rep_3_110215.npy,data/landmarks_hands_only/HOLA/HOLA_rep_3_110215.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,False,original
COMER,data/raw_videos/COMER/COMER_rep_2_105717.mp4,data/landmarks/COMER/COMER_rep_2_105717_aug_0.npy,data/landmarks_hands_only/COMER/COMER_rep_2_105717_aug_0.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_0_120735.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_0_120735.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_0_120735.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT,False,original
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_0_143403.mp4,data/landmarks/AYUDA/AYUDA_rep_0_143403.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_0_143403.npy,60,72.2,1.0,0,1.8666666666666667,0.8666666666666667,0.1333333333333333,0.0,0.9646666666666668,ACCEPT,False,original
NO,data/raw_videos/NO/NO_rep_1_110520.mp4,data/landmarks/NO/NO_rep_1_110520_aug_0.npy,data/landmarks_hands_only/NO/NO_rep_1_110520_aug_0.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
SI,data/raw_videos/SI/SI_rep_2_110817.mp4,data/landmarks/SI/SI_rep_2_110817.npy,data/landmarks_hands_only/SI/SI_rep_2_110817.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
NO,data/raw_videos/NO/NO_rep_0_154730.mp4,data/landmarks/NO/NO_rep_0_154730.npy,data/landmarks_hands_only/NO/NO_rep_0_154730.npy,60,51.55,0.8833333333333333,0,0.8833333333333333,0.0,0.8833333333333333,0.1166666666666666,0.948148148148148,ACCEPT,False,original
HOLA,data/raw_videos/HOLA/HOLA_rep_3_110250.mp4,data/landmarks/HOLA/HOLA_rep_3_110250.npy,data/landmarks_hands_only/HOLA/HOLA_rep_3_110250.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,False,original
BANIO,data/raw_videos/BANIO/BANIO_rep_0_105346.mp4,data/landmarks/BANIO/BANIO_rep_0_105346_aug_0.npy,data/landmarks_hands_only/BANIO/BANIO_rep_0_105346_aug_0.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
SI,data/raw_videos/SI/SI_rep_1_120358.mp4,data/landmarks/SI/SI_rep_1_120358.npy,data/landmarks_hands_only/SI/SI_rep_1_120358.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,False,original
SI,data/raw_videos/SI/SI_rep_0_120155.mp4,data/landmarks/SI/SI_rep_0_120155.npy,data/landmarks_hands_only/SI/SI_rep_0_120155.npy,60,51.9,0.9,0,0.9,0.0,0.9,0.1,0.9555555555555556,ACCEPT,False,original
BANIO,data/raw_videos/BANIO/BANIO_rep_2_115541.mp4,data/landmarks/BANIO/BANIO_rep_2_115541_aug_0.npy,data/landmarks_hands_only/BANIO/BANIO_rep_2_115541_aug_0.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_113839.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_113839_aug_0.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_113839_aug_0.npy,60,74.3,0.9833333333333332,0,1.9666666666666663,0.9833333333333332,0.0,0.0166666666666666,0.9911666666666664,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_2_114312 copy.mp4,data/landmarks/AYUDA/AYUDA_rep_2_114312 copy.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_2_114312 copy.npy,60,73.6,0.9666666666666668,0,1.9333333333333331,0.9666666666666668,0.0,0.0333333333333333,0.9823333333333332,ACCEPT,False,original
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_2_143329.mp4,data/landmarks/AYUDA/AYUDA_rep_2_143329_aug_0.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_2_143329_aug_0.npy,60,73.6,1.0,0,1.9333333333333331,0.9333333333333332,0.0666666666666666,0.0,0.9823333333333332,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
NO,data/raw_videos/NO/NO_rep_1_110444.mp4,data/landmarks/NO/NO_rep_1_110444.npy,data/landmarks_hands_only/NO/NO_rep_1_110444.npy,60,54.35,0.95,0,1.0166666666666666,0.0666666666666666,0.8833333333333333,0.05,0.9875,ACCEPT,False,original
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_112714.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_112714_aug_0.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_112714_aug_0.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
AYUDA,data/raw_videos/AYUDA/AYUDA_rep_2_114312.mp4,data/landmarks/AYUDA/AYUDA_rep_2_114312.npy,data/landmarks_hands_only/AYUDA/AYUDA_rep_2_114312.npy,60,73.6,0.9666666666666668,0,1.9333333333333331,0.9666666666666668,0.0,0.0333333333333333,0.9823333333333332,ACCEPT,False,original
BANIO,data/raw_videos/BANIO/BANIO_rep_0_105100.mp4,data/landmarks/BANIO/BANIO_rep_0_105100_aug_0.npy,data/landmarks_hands_only/BANIO/BANIO_rep_0_105100_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_120741.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_120741.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_120741.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
HOLA,data/raw_videos/HOLA/HOLA_rep_1_121412.mp4,data/landmarks/HOLA/HOLA_rep_1_121412.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_121412.npy,60,51.55,0.8833333333333333,0,0.8833333333333333,0.0,0.8833333333333333,0.1166666666666666,0.948148148148148,ACCEPT,False,original
YO,data/raw_videos/YO/YO_rep_2_112315.mp4,data/landmarks/YO/YO_rep_2_112315.npy,data/landmarks_hands_only/YO/YO_rep_2_112315.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,False,original
YO,data/raw_videos/YO/YO_rep_1_114947.mp4,data/landmarks/YO/YO_rep_1_114947.npy,data/landmarks_hands_only/YO/YO_rep_1_114947.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,False,original
SI,data/raw_videos/SI/SI_rep_3_111331.mp4,data/landmarks/SI/SI_rep_3_111331_aug_0.npy,data/landmarks_hands_only/SI/SI_rep_3_111331_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
NO,data/raw_videos/NO/NO_rep_2_110354.mp4,data/landmarks/NO/NO_rep_2_110354_aug_0.npy,data/landmarks_hands_only/NO/NO_rep_2_110354_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
NO,data/raw_videos/NO/NO_rep_0_110438.mp4,data/landmarks/NO/NO_rep_0_110438.npy,data/landmarks_hands_only/NO/NO_rep_0_110438.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
YO,data/raw_videos/YO/YO_rep_3_112322.mp4,data/landmarks/YO/YO_rep_3_112322.npy,data/landmarks_hands_only/YO/YO_rep_3_112322.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,False,original
YO,data/raw_videos/YO/YO_rep_2_112113.mp4,data/landmarks/YO/YO_rep_2_112113.npy,data/landmarks_hands_only/YO/YO_rep_2_112113.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,False,original
TU,data/raw_videos/TU/TU_rep_1_125805.mp4,data/landmarks/TU/TU_rep_1_125805.npy,data/landmarks_hands_only/TU/TU_rep_1_125805.npy,60,51.55,0.8833333333333333,0,0.8833333333333333,0.0,0.8833333333333333,0.1166666666666666,0.948148148148148,ACCEPT,False,original
NO,data/raw_videos/NO/NO_rep_3_110400.mp4,data/landmarks/NO/NO_rep_3_110400_aug_0.npy,data/landmarks_hands_only/NO/NO_rep_3_110400_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
SI,data/raw_videos/SI/SI_rep_3_111246.mp4,data/landmarks/SI/SI_rep_3_111246.npy,data/landmarks_hands_only/SI/SI_rep_3_111246.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,False,original
TU,data/raw_videos/TU/TU_rep_3_125818.mp4,data/landmarks/TU/TU_rep_3_125818.npy,data/landmarks_hands_only/TU/TU_rep_3_125818.npy,60,51.2,0.8666666666666667,0,0.8666666666666667,0.0,0.8666666666666667,0.1333333333333333,0.9407407407407408,ACCEPT,False,original
YO,data/raw_videos/YO/YO_rep_2_114954.mp4,data/landmarks/YO/YO_rep_2_114954.npy,data/landmarks_hands_only/YO/YO_rep_2_114954.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,False,original
NO,data/raw_videos/NO/NO_rep_3_110614.mp4,data/landmarks/NO/NO_rep_3_110614.npy,data/landmarks_hands_only/NO/NO_rep_3_110614.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,False,original
YO,data/raw_videos/YO/YO_rep_1_112026.mp4,data/landmarks/YO/YO_rep_1_112026_aug_0.npy,data/landmarks_hands_only/YO/YO_rep_1_112026_aug_0.npy,60,52.6,0.9333333333333332,0,0.9333333333333332,0.0,0.9333333333333332,0.0666666666666666,0.9703703703703704,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
HOLA,data/raw_videos/HOLA/HOLA_rep_2_110202.mp4,data/landmarks/HOLA/HOLA_rep_2_110202_aug_0.npy,data/landmarks_hands_only/HOLA/HOLA_rep_2_110202_aug_0.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
NO,data/raw_videos/NO/NO_rep_3_120113.mp4,data/landmarks/NO/NO_rep_3_120113_aug_0.npy,data/landmarks_hands_only/NO/NO_rep_3_120113_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
NO,data/raw_videos/NO/NO_rep_2_120107.mp4,data/landmarks/NO/NO_rep_2_120107.npy,data/landmarks_hands_only/NO/NO_rep_2_120107.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,False,original
NO,data/raw_videos/NO/NO_rep_3_110428.mp4,data/landmarks/NO/NO_rep_3_110428.npy,data/landmarks_hands_only/NO/NO_rep_3_110428.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
YO,data/raw_videos/YO/YO_rep_0_114831.mp4,data/landmarks/YO/YO_rep_0_114831.npy,data/landmarks_hands_only/YO/YO_rep_0_114831.npy,60,51.9,0.9,0,0.9,0.0,0.9,0.1,0.9555555555555556,ACCEPT,False,original
HOLA,data/raw_videos/HOLA/HOLA_rep_0_121406.mp4,data/landmarks/HOLA/HOLA_rep_0_121406.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_121406.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
BANIO,data/raw_videos/BANIO/BANIO_rep_2_115444.mp4,data/landmarks/BANIO/BANIO_rep_2_115444.npy,data/landmarks_hands_only/BANIO/BANIO_rep_2_115444.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
SI,data/raw_videos/SI/SI_rep_1_110846.mp4,data/landmarks/SI/SI_rep_1_110846_aug_0.npy,data/landmarks_hands_only/SI/SI_rep_1_110846_aug_0.npy,60,53.3,0.9666666666666668,0,0.9666666666666668,0.0,0.9666666666666668,0.0333333333333333,0.9851851851851852,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
YO,data/raw_videos/YO/YO_rep_2_114901.mp4,data/landmarks/YO/YO_rep_2_114901.npy,data/landmarks_hands_only/YO/YO_rep_2_114901.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,False,original
TU,data/raw_videos/TU/TU_rep_1_111544.mp4,data/landmarks/TU/TU_rep_1_111544_aug_0.npy,data/landmarks_hands_only/TU/TU_rep_1_111544_aug_0.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05,0.977777777777778,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
HOLA,data/raw_videos/HOLA/HOLA_rep_0_121603.mp4,data/landmarks/HOLA/HOLA_rep_0_121603_aug_0.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_121603_aug_0.npy,60,53.65,0.9833333333333332,0,0.9833333333333332,0.0,0.9833333333333332,0.0166666666666666,0.9925925925925926,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
YO,data/raw_videos/YO/YO_rep_0_112100.mp4,data/landmarks/YO/YO_rep_0_112100_aug_0.npy,data/landmarks_hands_only/YO/YO_rep_0_112100_aug_0.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,True,temporal_warp+spatial_scale+gaussian_noise
COMER,data/raw_videos/COMER/COMER_rep_1_115655.mp4,data/landmarks/COMER/COMER_rep_1_115655.npy,data/landmarks_hands_only/COMER/COMER_rep_1_115655.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0,1.0,ACCEPT,False,original
